IBGE;PMATPUB_EF;PMATPUB_EM;DIST_EF_PUB;DIST_EM_PUB;IDEB_AI;IDEB_AF;DOCSUP_EF_PUB;DOCSUP_EM_PUB;TXMOINF;TXBRUTAMORT;TXCOBPLP;PINTERSAP;PINTERDRSAI;REN_TRPCBF_D;REN_TRPCBPC_D;PDEFAGUA;PDEFESGOTO;PDEFLIXO;PDEFSAN;PPOB_POS;PBF;SNIS_PAGUA;PFOCOS;POP_TOT;estado;municipio;casosAcumulado;obitosAcumulado;RegMetro;Região;Porte;Capital;ESPVIDA;MORT1;T_ENV;RAZDEP;ANOSEST;T_ANALF15M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FUND15A17;R1040;RDPC;RDPC1;RDPC4;RMPOB;RPOB;PMPOB;PPOB;GINI;IDHM_E;IDHM_L;IDHM_R;IDHM;LON;LAT;ANNUAL
353240;98.25;100.0;10.2;10.4;6.6;5.0;75.9;59.8;9.3;8.28;14.68;19.28;0.44;80.81;108.05;57.24;70.55;13.95;13.34;82.99;62.38;46.39;0.03;18121.0;SP;Nazaré Paulista;285.0;5.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-46.3987;-23.1752;3992.0
353260;72.8;68.85;4.0;10.5;7.0;5.3;78.1;71.4;9.71;6.93;25.55;38.12;2.79;23.78;264.89;20.51;9.27;9.63;4.16;62.73;38.68;100.0;0.03;11398.0;SP;Nhandeara;223.0;5.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.044;-20.695;5023.0
353270;100.0;100.0;9.1;12.2;6.7;4.9;91.1;87.5;0.0;6.01;20.93;31.16;10.73;60.67;98.67;3.44;2.89;2.06;1.03;75.22;48.38;100.0;0.01;4994.0;SP;Nipoã;116.0;2.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.7779;-20.913;5041.0
353280;100.0;100.0;9.5;27.8;5.4;4.6;79.3;63.4;22.47;9.36;19.78;17.43;0.32;30.32;99.19;10.5;6.49;5.96;3.18;62.79;37.79;98.94;0.01;6733.0;SP;Nova Aliança;248.0;4.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.4991;-21.0161;5007.0
353282;100.0;100.0;9.6;11.6;6.1;4.8;46.2;62.8;14.39;5.47;8.26;19.37;0.98;156.81;85.11;40.35;39.23;3.86;3.37;84.97;64.34;80.42;0.0;9504.0;SP;Nova Campina;73.0;3.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-48.9026;-24.1228;4020.0
353284;100.0;100.0;3.7;0.0;7.2;5.7;98.6;63.9;0.0;11.63;6.02;15.34;1.2;45.54;86.65;17.77;6.39;13.55;2.56;51.66;30.69;100.0;0.0;1978.0;SP;Nova Canaã Paulista;72.0;2.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.9489;-20.386;5181.0
353290;97.16;100.0;4.8;9.9;6.4;5.0;73.5;64.9;8.33;6.6;40.05;21.0;0.57;62.59;53.34;2.43;1.62;1.3;0.77;72.81;52.09;97.8;0.02;10755.0;SP;Nova Europa;265.0;2.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-48.56100000000001;-21.778;4858.0
353300;83.27;83.44;8.1;18.4;6.7;4.8;54.2;66.8;11.81;6.74;24.64;25.88;2.68;30.86;133.33;4.93;3.52;3.47;2.77;69.91;46.87;100.0;0.03;21071.0;SP;Nova Granada;882.0;17.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.3127;-20.5325;5047.0
353320;100.0;100.0;6.3;6.5;6.2;4.9;71.8;76.7;0.0;3.47;36.05;18.56;0.0;85.71;110.16;18.65;4.36;17.38;4.01;80.93;56.16;100.0;0.01;3745.0;SP;Nova Independência;95.0;1.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-51.49100000000001;-21.1031;5083.0
353325;100.0;100.0;5.9;7.2;6.5;4.7;85.3;72.0;41.67;4.7;18.62;15.77;0.0;40.93;71.29;3.25;1.63;2.0;1.63;60.14;35.79;100.0;0.02;5527.0;SP;Novais;190.0;8.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-48.9189;-20.992;5012.0
353330;100.0;100.0;7.8;15.7;6.3;5.3;60.6;71.2;0.0;4.55;20.67;46.55;2.75;61.91;124.31;3.89;1.99;0.61;0.61;65.4;45.93;90.02;0.0;3953.0;SP;Nova Luzitânia;90.0;2.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.2621;-20.8564;5058.0
353340;76.87;84.19;5.8;8.3;6.9;5.3;85.4;59.6;10.85;6.54;37.71;16.54;0.36;14.53;74.17;1.39;0.44;0.4;0.06;67.41;43.83;100.0;0.01;58227.0;SP;Nova Odessa;1261.0;54.0;Região Metropolitana;Região Sudeste;Médio;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-47.2945;-22.7837;4688.0
353350;86.26;87.0;4.4;12.1;7.7;6.7;82.2;71.7;9.84;7.66;27.05;24.73;1.42;25.13;161.51;4.41;0.82;2.14;0.53;61.59;35.81;100.0;0.03;40225.0;SP;Novo Horizonte;1183.0;25.0;Interior;Região Sudeste;Pequeno II;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.2238;-21.4656;5012.0
353360;88.77;93.37;16.1;18.7;6.9;5.6;77.3;52.8;24.39;5.18;39.08;19.45;0.0;56.41;108.25;6.88;0.58;3.11;0.58;83.06;61.04;99.14;0.09;7341.0;SP;Nuporanga;118.0;1.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-47.7433;-20.7301;4958.0
353370;100.0;100.0;5.3;9.5;7.2;5.2;96.3;63.9;14.08;7.2;10.26;22.4;0.0;113.13;198.22;13.38;1.66;6.91;1.15;83.35;63.96;99.85;0.0;4308.0;SP;Ocauçu;37.0;0.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.9224;-22.4384;4817.0
353380;100.0;100.0;7.9;14.3;6.5;5.7;67.2;69.5;37.04;12.39;4.07;19.37;0.0;46.91;82.17;11.67;8.65;5.48;2.59;76.66;50.29;100.0;0.01;2583.0;SP;Óleo;6.0;0.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.3423;-22.9439;4610.0
353390;88.72;91.04;6.0;7.0;6.8;5.6;87.4;68.9;14.95;7.44;35.58;21.67;1.84;40.31;136.99;2.76;0.8;2.31;0.29;73.56;47.83;100.0;0.13;54037.0;SP;Olímpia;2645.0;67.0;Interior;Região Sudeste;Médio;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-48.911;-20.7371;5057.0
353410;100.0;100.0;2.3;3.0;6.1;4.8;69.0;48.6;13.33;6.64;27.45;19.35;0.0;47.99;131.47;6.79;1.89;5.66;1.36;81.37;63.73;100.0;0.0;6473.0;SP;Oriente;89.0;4.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.0909;-22.153;4855.0
353420;100.0;100.0;2.9;5.5;7.2;5.8;88.1;50.0;24.69;4.61;42.7;10.61;0.28;14.55;58.97;2.79;0.93;1.4;0.84;53.17;24.39;94.54;0.02;6731.0;SP;Orindiúva;303.0;5.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.3509;-20.182;5070.0
353430;81.74;82.27;9.5;14.3;6.3;5.2;84.4;83.1;4.26;6.44;45.86;26.13;1.8;16.08;89.5;2.59;1.19;1.71;0.58;77.94;50.6;99.76;0.1;43306.0;SP;Orlândia;1076.0;38.0;Interior;Região Sudeste;Pequeno II;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-47.8856;-20.7174;4933.0
353440;72.17;79.09;6.5;12.3;6.1;4.4;71.8;66.2;11.79;6.44;44.55;16.27;0.57;35.8;105.31;3.07;5.84;1.83;0.41;72.83;55.32;100.0;0.0;697886.0;SP;Osasco;14521.0;833.0;Região Metropolitana;Região Sudeste;Grande;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-46.792;-23.5329;3782.0
353450;100.0;100.0;6.2;16.9;7.1;6.1;88.3;75.0;0.0;10.7;8.52;13.19;0.0;51.63;158.62;10.77;4.15;6.29;3.25;60.04;40.74;100.0;0.0;2616.0;SP;Oscar Bressane;24.0;0.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.2815;-22.3153;4877.0
353460;67.7;92.04;3.1;5.6;6.3;4.8;81.9;73.7;12.2;8.65;20.66;25.26;1.73;44.82;130.82;5.03;3.73;4.44;2.82;63.86;48.69;100.0;0.0;32709.0;SP;Osvaldo Cruz;304.0;10.0;Interior;Região Sudeste;Pequeno II;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.8797;-21.7972;5012.0
353470;81.31;86.24;8.5;10.9;6.8;5.3;80.9;75.2;5.91;7.27;19.1;18.7;0.27;21.71;136.17;1.48;0.69;0.38;0.09;75.03;48.48;100.0;0.02;111813.0;SP;Ourinhos;2094.0;36.0;Interior;Região Sudeste;Grande;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.8701;-22.9802;4722.0
353475;100.0;100.0;6.2;10.5;6.7;5.2;71.0;63.4;0.0;7.68;19.73;15.4;1.08;55.89;168.14;8.4;4.32;5.54;2.07;69.19;43.76;100.0;0.01;9897.0;SP;Ouroeste;336.0;6.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.3745;-19.9975;5096.0
353490;86.37;85.4;5.1;10.4;6.6;4.6;38.9;34.4;18.52;7.88;7.97;36.23;3.02;33.44;117.11;7.44;25.23;6.8;6.48;70.13;52.62;82.5;0.02;14086.0;SP;Pacaembu;321.0;9.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-51.2658;-21.5631;5068.0
353500;100.0;100.0;4.9;8.2;6.3;4.9;76.8;65.5;7.14;8.21;31.36;17.45;0.27;46.14;102.77;2.13;3.88;3.11;1.75;84.6;64.88;99.87;0.02;12542.0;SP;Palestina;147.0;5.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-49.4313;-20.3905;5049.0
353520;81.84;82.11;4.4;4.3;7.3;5.3;68.8;75.7;11.49;9.16;8.54;29.34;6.65;62.18;158.39;11.81;3.43;10.8;2.55;65.79;49.54;100.0;0.0;9496.0;SP;Palmeira d'Oeste;228.0;6.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.7636;-20.4152;5130.0
353530;84.04;88.86;5.1;11.2;6.6;4.5;79.4;68.3;19.16;8.33;16.15;23.0;1.2;75.3;144.99;5.52;3.78;4.01;2.39;72.65;56.88;100.0;0.01;22196.0;SP;Palmital;482.0;6.0;Interior;Região Sudeste;Pequeno II;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.2184;-22.7863;4717.0
353550;85.22;88.29;1.2;8.5;6.6;5.4;68.2;71.6;13.49;6.89;11.87;22.51;1.52;86.56;114.6;3.96;3.11;2.36;1.64;78.65;56.15;100.0;0.02;45255.0;SP;Paraguaçu Paulista;591.0;15.0;Interior;Região Sudeste;Pequeno II;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.5759;-22.413;4857.0
353560;96.9;100.0;16.5;21.4;6.3;5.1;76.2;71.0;4.72;5.27;17.32;14.88;0.41;47.08;248.19;43.53;42.99;8.77;6.62;81.49;52.24;100.0;0.01;18206.0;SP;Paraibuna;194.0;10.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-45.6643;-23.3877;4071.0
353570;100.0;100.0;5.1;13.4;6.6;6.0;98.8;58.4;12.82;7.38;36.35;14.11;0.0;40.18;67.51;8.27;11.31;4.63;2.73;67.22;52.12;100.0;0.03;6369.0;SP;Paraíso;165.0;4.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-48.7765;-21.0164;5010.0
353580;87.27;93.98;6.7;10.7;6.4;5.0;56.4;60.4;6.45;5.73;8.7;14.08;0.54;66.85;130.3;15.01;17.54;5.7;4.09;76.0;56.1;85.9;0.01;19730.0;SP;Paranapanema;184.0;2.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-48.7218;-23.3867;4326.0
353590;100.0;100.0;9.3;9.6;5.8;5.3;72.7;53.5;14.93;9.13;10.34;20.7;0.66;53.65;142.66;3.68;1.33;3.56;1.21;60.89;38.54;100.0;0.01;4051.0;SP;Paranapuã;97.0;4.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.589;-20.1052;5088.0
353600;100.0;100.0;5.1;14.4;6.8;5.1;79.9;80.7;10.75;8.49;8.29;33.53;5.79;83.6;170.4;7.33;6.74;6.98;6.29;78.29;52.21;100.0;0.02;11073.0;SP;Parapuã;89.0;4.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.7953;-21.7797;4994.0
353610;100.0;100.0;12.3;15.6;6.4;3.9;71.1;56.0;0.0;7.19;12.8;17.14;0.5;29.55;131.73;13.67;13.01;6.31;4.4;72.8;42.12;92.75;0.0;6259.0;SP;Pardinho;171.0;1.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-48.3739;-23.081;4339.0
353620;82.41;87.91;8.1;10.6;6.3;5.5;68.3;58.8;6.47;6.91;5.77;21.07;0.41;47.2;202.24;32.1;34.4;9.94;8.31;76.3;46.91;100.0;0.01;19537.0;SP;Pariquera-Açu;750.0;14.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-47.8809;-24.715;2947.0
353625;100.0;100.0;2.5;3.9;6.3;5.4;77.9;63.6;51.28;9.77;14.98;17.73;0.68;73.14;174.54;10.42;8.08;10.7;6.76;60.47;40.09;100.0;0.01;2150.0;SP;Parisi;108.0;5.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-50.0213;-20.3024;5086.0
353630;97.34;100.0;8.9;16.8;6.5;4.7;83.5;78.2;19.51;6.13;19.41;18.35;0.26;25.43;115.39;16.04;13.07;8.46;6.25;71.74;38.59;100.0;0.09;14351.0;SP;Patrocínio Paulista;190.0;7.0;Interior;Região Sudeste;Pequeno I;Interior;76.26;9.56;10.38;41.26;9.32;2.93;5.43;4.1;84.14;14.99;1133.15;196.92;1064.88;94.26;234.69;4.9;13.49;0.528;0.828;0.8540000000000001;0.7959999999999999;0.826;-47.2805;-20.6388;4855.0
